Date,Time,NO2(GT),PT08.S4(NO2),Temperature (C),Relative Humidity,Absolute Humidity,Datetime
2005-01-11,15:00:00,147.0,1569.0,13.7,57.9,0.9063,2005-01-11 15:00:00
2005-01-11,16:00:00,159.0,1616.0,13.6,58.9,0.9139,2005-01-11 16:00:00
2005-01-11,17:00:00,152.0,1546.0,13.4,59.7,0.9142,2005-01-11 17:00:00
2005-01-11,18:00:00,144.0,1603.0,13.3,61.2,0.933,2005-01-11 18:00:00
2005-01-11,19:00:00,146.0,1580.0,13.2,61.8,0.9313,2005-01-11 19:00:00
2005-01-11,20:00:00,162.0,1773.0,12.9,61.5,0.9139,2005-01-11 20:00:00
2005-01-11,21:00:00,156.0,1593.0,12.6,63.9,0.9307,2005-01-11 21:00:00
2005-01-11,22:00:00,146.0,1539.0,12.0,67.4,0.9417,2005-01-11 22:00:00
2005-01-11,23:00:00,151.0,1497.0,11.9,69.0,0.9568,2005-01-11 23:00:00
2005-01-12,00:00:00,127.0,1305.0,12.0,66.6,0.9293,2005-01-12 00:00:00
2005-01-12,01:00:00,123.0,1366.0,11.4,69.6,0.9373,2005-01-12 01:00:00
2005-01-12,02:00:00,122.0,1296.0,11.2,70.3,0.9323,2005-01-12 02:00:00
2005-01-12,03:00:00,80.11538461538461,1139.0,11.5,68.2,0.9271,2005-01-12 03:00:00
2005-01-12,04:00:00,85.0,1161.0,10.7,71.3,0.9161,2005-01-12 04:00:00
2005-01-12,05:00:00,83.0,1171.0,10.0,74.8,0.9161,2005-01-12 05:00:00
2005-01-12,06:00:00,98.0,1241.0,9.2,78.5,0.9143,2005-01-12 06:00:00
2005-01-12,07:00:00,109.0,1327.0,8.8,79.4,0.9033,2005-01-12 07:00:00
2005-01-12,08:00:00,138.0,1606.0,8.7,79.4,0.8944,2005-01-12 08:00:00
2005-01-12,09:00:00,138.0,1706.0,8.9,76.5,0.8767,2005-01-12 09:00:00
2005-01-12,10:00:00,170.0,1648.0,9.9,73.3,0.8936,2005-01-12 10:00:00
2005-01-12,11:00:00,191.0,1514.0,11.8,65.5,0.901,2005-01-12 11:00:00
2005-01-12,12:00:00,196.0,1506.0,13.0,60.9,0.9061,2005-01-12 12:00:00
2005-01-12,13:00:00,185.0,1518.0,14.7,52.3,0.8687,2005-01-12 13:00:00
2005-01-12,14:00:00,156.0,1473.0,15.1,49.6,0.8428,2005-01-12 14:00:00
2005-01-12,15:00:00,173.0,1558.0,15.7,48.8,0.8657,2005-01-12 15:00:00
2005-01-12,16:00:00,166.0,1545.0,15.8,48.9,0.8707,2005-01-12 16:00:00
2005-01-12,17:00:00,173.0,1554.0,14.6,54.0,0.8946,2005-01-12 17:00:00
2005-01-12,18:00:00,177.0,1806.0,14.3,56.3,0.9119,2005-01-12 18:00:00
2005-01-12,19:00:00,182.0,1902.0,14.1,57.8,0.9262,2005-01-12 19:00:00
2005-01-12,20:00:00,166.0,1883.0,13.1,62.9,0.943,2005-01-12 20:00:00
2005-01-12,21:00:00,177.0,1736.0,12.0,67.5,0.9467,2005-01-12 21:00:00
2005-01-12,22:00:00,158.0,1441.0,10.7,70.9,0.9113,2005-01-12 22:00:00
2005-01-12,23:00:00,133.0,1337.0,10.0,73.2,0.8988,2005-01-12 23:00:00
2005-01-13,00:00:00,123.0,1347.0,9.4,75.0,0.8874,2005-01-13 00:00:00
2005-01-13,01:00:00,120.0,1312.0,8.5,76.9,0.8557,2005-01-13 01:00:00
2005-01-13,02:00:00,105.0,1167.0,8.4,75.9,0.8407,2005-01-13 02:00:00
2005-01-13,03:00:00,80.11538461538461,1171.0,6.9,80.7,0.8054,2005-01-13 03:00:00
2005-01-13,04:00:00,86.0,1094.0,6.2,82.1,0.7825,2005-01-13 04:00:00
2005-01-13,05:00:00,77.0,1058.0,7.0,77.3,0.7759,2005-01-13 05:00:00
2005-01-13,06:00:00,81.0,1054.0,6.5,79.7,0.7751,2005-01-13 06:00:00
2005-01-13,07:00:00,103.0,1216.0,7.7,76.8,0.8112,2005-01-13 07:00:00
2005-01-13,08:00:00,127.0,1509.0,8.2,74.9,0.8184,2005-01-13 08:00:00
2005-01-13,09:00:00,134.0,1780.0,8.8,73.2,0.8298,2005-01-13 09:00:00
2005-01-13,10:00:00,158.0,1488.0,9.7,70.1,0.8432,2005-01-13 10:00:00
2005-01-13,11:00:00,175.0,1492.0,11.7,62.7,0.8586,2005-01-13 11:00:00
2005-01-13,12:00:00,178.0,1353.0,13.1,58.5,0.877,2005-01-13 12:00:00
2005-01-13,13:00:00,135.0,1316.0,14.2,54.1,0.8707,2005-01-13 13:00:00
2005-01-13,14:00:00,133.0,1396.0,14.2,54.3,0.8757,2005-01-13 14:00:00
2005-01-13,15:00:00,134.0,1410.0,14.0,56.3,0.894,2005-01-13 15:00:00
2005-01-13,16:00:00,137.0,1480.0,13.5,57.8,0.8933,2005-01-13 16:00:00
2005-01-13,17:00:00,160.0,1620.0,12.3,63.0,0.9015,2005-01-13 17:00:00
2005-01-13,18:00:00,166.0,1811.0,11.4,68.0,0.9166,2005-01-13 18:00:00
2005-01-13,19:00:00,144.0,1571.0,10.8,69.5,0.8995,2005-01-13 19:00:00
2005-01-13,20:00:00,129.0,1354.0,11.0,67.1,0.8766,2005-01-13 20:00:00
2005-01-13,21:00:00,129.0,1385.0,9.5,71.3,0.8458,2005-01-13 21:00:00
2005-01-13,22:00:00,107.0,1202.0,8.8,71.0,0.8089,2005-01-13 22:00:00
2005-01-13,23:00:00,101.0,1213.0,8.0,73.4,0.7899,2005-01-13 23:00:00
2005-01-14,00:00:00,112.0,1210.0,7.6,73.0,0.7629,2005-01-14 00:00:00
2005-01-14,01:00:00,98.0,1125.0,7.1,73.9,0.7515,2005-01-14 01:00:00
2005-01-14,02:00:00,90.0,1064.0,7.1,73.5,0.7439,2005-01-14 02:00:00
2005-01-14,03:00:00,80.11538461538461,1036.0,6.7,75.0,0.739,2005-01-14 03:00:00
2005-01-14,04:00:00,59.0,1059.0,5.1,81.3,0.7204,2005-01-14 04:00:00
2005-01-14,05:00:00,98.0,1101.0,4.3,82.9,0.6968,2005-01-14 05:00:00
2005-01-14,06:00:00,109.0,1076.0,5.3,80.4,0.7234,2005-01-14 06:00:00
2005-01-14,07:00:00,110.0,1160.0,5.7,79.3,0.7326,2005-01-14 07:00:00
2005-01-14,08:00:00,159.0,1681.0,6.8,74.8,0.7423,2005-01-14 08:00:00
2005-01-14,09:00:00,144.0,1469.0,6.9,75.2,0.7505,2005-01-14 09:00:00
2005-01-14,10:00:00,147.0,1490.0,8.0,71.9,0.7712,2005-01-14 10:00:00
2005-01-14,11:00:00,179.0,1443.0,9.3,67.1,0.7849,2005-01-14 11:00:00
2005-01-14,12:00:00,164.0,1388.0,10.2,63.6,0.7928,2005-01-14 12:00:00
2005-01-14,13:00:00,160.0,1519.0,11.0,60.9,0.7966,2005-01-14 13:00:00
2005-01-14,14:00:00,143.0,1428.0,11.3,60.1,0.8022,2005-01-14 14:00:00
2005-01-14,15:00:00,138.0,1403.0,12.2,56.9,0.8068,2005-01-14 15:00:00
2005-01-14,16:00:00,143.0,1498.0,11.9,59.1,0.8211,2005-01-14 16:00:00
2005-01-14,17:00:00,196.0,1704.0,10.3,66.3,0.8286,2005-01-14 17:00:00
2005-01-14,18:00:00,197.0,1750.0,8.2,74.9,0.8187,2005-01-14 18:00:00
2005-01-14,19:00:00,189.0,1720.0,7.9,77.1,0.8223,2005-01-14 19:00:00
2005-01-14,20:00:00,188.0,1710.0,8.3,75.0,0.8253,2005-01-14 20:00:00
2005-01-14,21:00:00,190.0,1504.0,8.2,75.2,0.8185,2005-01-14 21:00:00
2005-01-14,22:00:00,126.0,1101.0,8.3,69.7,0.7632,2005-01-14 22:00:00
2005-01-14,23:00:00,113.0,1127.0,6.7,74.4,0.7344,2005-01-14 23:00:00
2005-01-15,00:00:00,129.0,1142.0,6.4,74.9,0.7238,2005-01-15 00:00:00
2005-01-15,01:00:00,128.0,1140.0,4.9,80.1,0.7011,2005-01-15 01:00:00
2005-01-15,02:00:00,122.0,1087.0,4.8,79.4,0.6872,2005-01-15 02:00:00
2005-01-15,03:00:00,80.11538461538461,1041.0,3.3,82.6,0.645,2005-01-15 03:00:00
2005-01-15,04:00:00,115.0,1015.0,2.4,86.6,0.6369,2005-01-15 04:00:00
2005-01-15,05:00:00,92.0,972.0,3.4,81.4,0.6425,2005-01-15 05:00:00
2005-01-15,06:00:00,70.0,940.0,4.2,77.0,0.6439,2005-01-15 06:00:00
2005-01-15,07:00:00,83.0,1004.0,3.5,80.8,0.6406,2005-01-15 07:00:00
2005-01-15,08:00:00,127.0,1201.0,3.5,80.3,0.6366,2005-01-15 08:00:00
2005-01-15,09:00:00,142.0,1230.0,4.0,78.5,0.645,2005-01-15 09:00:00
2005-01-15,10:00:00,155.0,1216.0,4.5,76.6,0.6534,2005-01-15 10:00:00
2005-01-15,11:00:00,153.0,1199.0,5.6,72.3,0.6627,2005-01-15 11:00:00
2005-01-15,12:00:00,177.0,1259.0,7.5,64.4,0.672,2005-01-15 12:00:00
2005-01-15,13:00:00,179.0,1382.0,8.9,60.8,0.6921,2005-01-15 13:00:00
2005-01-15,14:00:00,212.0,1454.0,10.6,55.3,0.7058,2005-01-15 14:00:00
2005-01-15,15:00:00,182.0,1257.0,12.3,46.3,0.6597,2005-01-15 15:00:00
2005-01-15,16:00:00,168.0,1243.0,12.2,47.0,0.6686,2005-01-15 16:00:00
2005-01-15,17:00:00,179.0,1391.0,10.5,55.1,0.6993,2005-01-15 17:00:00
2005-01-15,18:00:00,182.0,1454.0,8.7,66.3,0.7491,2005-01-15 18:00:00
2005-01-15,19:00:00,194.0,1524.0,7.9,69.9,0.7487,2005-01-15 19:00:00
2005-01-15,20:00:00,166.0,1265.0,7.6,65.3,0.6842,2005-01-15 20:00:00
2005-01-15,21:00:00,168.0,1317.0,6.5,67.6,0.6608,2005-01-15 21:00:00
2005-01-15,22:00:00,148.0,1112.0,5.9,66.4,0.6226,2005-01-15 22:00:00
2005-01-15,23:00:00,151.0,1207.0,5.2,70.0,0.6232,2005-01-15 23:00:00
2005-01-16,00:00:00,165.0,1257.0,5.2,67.8,0.6028,2005-01-16 00:00:00
2005-01-16,01:00:00,165.0,1136.0,4.9,67.1,0.5863,2005-01-16 01:00:00
2005-01-16,02:00:00,128.0,1062.0,5.1,65.5,0.5811,2005-01-16 02:00:00
2005-01-16,03:00:00,80.11538461538461,1019.0,4.0,69.5,0.5706,2005-01-16 03:00:00
2005-01-16,04:00:00,115.0,1021.0,3.7,68.9,0.5549,2005-01-16 04:00:00
2005-01-16,05:00:00,120.0,956.0,4.5,62.7,0.5343,2005-01-16 05:00:00
2005-01-16,06:00:00,106.0,977.0,4.7,62.3,0.5368,2005-01-16 06:00:00
2005-01-16,07:00:00,118.0,1013.0,3.9,67.1,0.5483,2005-01-16 07:00:00
2005-01-16,08:00:00,156.0,984.0,5.7,54.5,0.5034,2005-01-16 08:00:00
2005-01-16,09:00:00,130.0,1037.0,6.1,50.3,0.4769,2005-01-16 09:00:00
2005-01-16,10:00:00,112.0,846.0,9.0,39.5,0.4554,2005-01-16 10:00:00
2005-01-16,11:00:00,96.0,847.0,10.7,34.4,0.4406,2005-01-16 11:00:00
2005-01-16,12:00:00,89.0,824.0,11.1,33.4,0.4401,2005-01-16 12:00:00
2005-01-16,13:00:00,98.0,857.0,11.9,30.8,0.4285,2005-01-16 13:00:00
2005-01-16,14:00:00,85.0,809.0,11.4,32.0,0.431,2005-01-16 14:00:00
2005-01-16,15:00:00,80.0,821.0,11.3,32.5,0.4334,2005-01-16 15:00:00
2005-01-16,16:00:00,112.0,859.0,11.0,33.0,0.4331,2005-01-16 16:00:00
2005-01-16,17:00:00,121.0,872.0,10.3,35.0,0.4377,2005-01-16 17:00:00
2005-01-16,18:00:00,132.0,893.0,8.4,40.9,0.4542,2005-01-16 18:00:00
2005-01-16,19:00:00,160.0,977.0,8.3,38.5,0.4228,2005-01-16 19:00:00
2005-01-16,20:00:00,167.0,984.0,8.1,37.9,0.41,2005-01-16 20:00:00
2005-01-16,21:00:00,157.0,893.0,7.7,39.0,0.4106,2005-01-16 21:00:00
2005-01-16,22:00:00,130.0,880.0,7.0,41.5,0.4193,2005-01-16 22:00:00
2005-01-16,23:00:00,145.0,936.0,6.6,42.6,0.4179,2005-01-16 23:00:00
2005-01-17,00:00:00,133.0,899.0,6.4,44.2,0.428,2005-01-17 00:00:00
2005-01-17,01:00:00,110.0,881.0,6.0,46.0,0.4349,2005-01-17 01:00:00
2005-01-17,02:00:00,100.0,875.0,4.4,53.1,0.4484,2005-01-17 02:00:00
2005-01-17,03:00:00,80.11538461538461,833.0,4.0,54.3,0.4454,2005-01-17 03:00:00
2005-01-17,04:00:00,79.0,836.0,3.7,55.8,0.4489,2005-01-17 04:00:00
2005-01-17,05:00:00,79.0,840.0,2.6,58.6,0.4385,2005-01-17 05:00:00
2005-01-17,06:00:00,90.0,857.0,3.2,56.0,0.4364,2005-01-17 06:00:00
2005-01-17,07:00:00,95.0,916.0,3.6,55.4,0.4419,2005-01-17 07:00:00
2005-01-17,08:00:00,169.0,1357.0,1.8,63.3,0.4464,2005-01-17 08:00:00
2005-01-17,09:00:00,199.0,1346.0,2.4,60.2,0.4426,2005-01-17 09:00:00
2005-01-17,10:00:00,186.0,1271.0,4.6,52.1,0.4472,2005-01-17 10:00:00
2005-01-17,11:00:00,208.0,1244.0,8.2,40.5,0.4414,2005-01-17 11:00:00
2005-01-17,12:00:00,178.0,1219.0,10.5,34.7,0.4393,2005-01-17 12:00:00
2005-01-17,13:00:00,176.0,1227.0,11.1,33.3,0.4384,2005-01-17 13:00:00
2005-01-17,14:00:00,177.0,1233.0,11.1,32.6,0.4292,2005-01-17 14:00:00
2005-01-17,15:00:00,182.0,1264.0,12.4,28.3,0.4076,2005-01-17 15:00:00
2005-01-17,16:00:00,182.0,1200.0,12.9,24.5,0.363,2005-01-17 16:00:00
2005-01-17,17:00:00,193.0,1363.0,11.4,28.7,0.3865,2005-01-17 17:00:00
2005-01-17,18:00:00,272.0,1964.0,9.2,39.3,0.4573,2005-01-17 18:00:00
2005-01-17,19:00:00,225.0,1811.0,7.8,48.1,0.5115,2005-01-17 19:00:00
2005-01-17,20:00:00,181.0,1251.0,7.2,50.6,0.517,2005-01-17 20:00:00
2005-01-17,21:00:00,172.0,1170.0,6.0,53.3,0.5008,2005-01-17 21:00:00
2005-01-17,22:00:00,153.0,1053.0,5.3,55.0,0.4921,2005-01-17 22:00:00
2005-01-17,23:00:00,143.0,1010.0,4.2,58.1,0.4832,2005-01-17 23:00:00
2005-01-18,00:00:00,142.0,993.0,3.4,60.9,0.4809,2005-01-18 00:00:00
2005-01-18,01:00:00,131.0,948.0,3.0,60.2,0.4639,2005-01-18 01:00:00
2005-01-18,02:00:00,105.0,901.0,3.2,58.8,0.4578,2005-01-18 02:00:00
2005-01-18,03:00:00,80.11538461538461,878.0,3.3,57.7,0.4516,2005-01-18 03:00:00
2005-01-18,04:00:00,83.0,869.0,4.5,53.8,0.4572,2005-01-18 04:00:00
2005-01-18,05:00:00,87.0,893.0,3.1,59.7,0.4604,2005-01-18 05:00:00
2005-01-18,06:00:00,106.0,914.0,4.2,57.1,0.4743,2005-01-18 06:00:00
2005-01-18,07:00:00,140.0,1025.0,3.4,58.5,0.4608,2005-01-18 07:00:00
2005-01-18,08:00:00,167.0,1337.0,3.9,57.3,0.4661,2005-01-18 08:00:00
2005-01-18,09:00:00,175.0,1383.0,4.3,56.8,0.4768,2005-01-18 09:00:00
2005-01-18,10:00:00,235.0,1536.0,5.6,52.9,0.4841,2005-01-18 10:00:00
2005-01-18,11:00:00,196.0,1332.0,5.5,54.9,0.4985,2005-01-18 11:00:00
2005-01-18,12:00:00,211.0,1483.0,5.1,64.3,0.5697,2005-01-18 12:00:00
2005-01-18,13:00:00,234.0,1605.0,5.5,66.1,0.601,2005-01-18 13:00:00
2005-01-18,14:00:00,240.0,1697.0,5.5,69.3,0.6331,2005-01-18 14:00:00
2005-01-18,15:00:00,243.0,1640.0,5.0,75.5,0.6667,2005-01-18 15:00:00
2005-01-18,16:00:00,224.0,1598.0,5.2,76.2,0.6796,2005-01-18 16:00:00
2005-01-18,17:00:00,240.0,1614.0,5.3,77.4,0.6954,2005-01-18 17:00:00
2005-01-18,18:00:00,215.0,1733.0,5.0,79.6,0.7022,2005-01-18 18:00:00
2005-01-18,19:00:00,216.0,1725.0,5.1,83.0,0.7352,2005-01-18 19:00:00
2005-01-18,20:00:00,184.0,1588.0,6.4,82.9,0.8022,2005-01-18 20:00:00
2005-01-18,21:00:00,152.0,1233.0,10.3,74.0,0.9237,2005-01-18 21:00:00
2005-01-18,22:00:00,104.0,1187.0,11.3,71.8,0.9577,2005-01-18 22:00:00
2005-01-18,23:00:00,104.0,1241.0,9.8,81.9,0.9923,2005-01-18 23:00:00
2005-01-19,00:00:00,124.0,1298.0,9.5,83.8,0.9972,2005-01-19 00:00:00
2005-01-19,01:00:00,127.0,1286.0,9.9,81.0,0.9885,2005-01-19 01:00:00
2005-01-19,02:00:00,109.0,1208.0,9.9,79.8,0.9725,2005-01-19 02:00:00
2005-01-19,03:00:00,80.11538461538461,1008.0,6.9,76.4,0.7661,2005-01-19 03:00:00
2005-01-19,04:00:00,73.0,945.0,4.8,75.7,0.659,2005-01-19 04:00:00
2005-01-19,05:00:00,52.0,948.0,4.7,78.9,0.682,2005-01-19 05:00:00
2005-01-19,06:00:00,57.0,941.0,5.0,75.0,0.6627,2005-01-19 06:00:00
2005-01-19,07:00:00,89.0,992.0,5.6,69.5,0.6362,2005-01-19 07:00:00
2005-01-19,08:00:00,128.0,1203.0,7.0,64.9,0.6512,2005-01-19 08:00:00
2005-01-19,09:00:00,152.0,1158.0,7.1,65.4,0.6644,2005-01-19 09:00:00
2005-01-19,10:00:00,128.0,1020.0,6.4,67.4,0.6537,2005-01-19 10:00:00
2005-01-19,11:00:00,124.0,994.0,5.3,75.9,0.6824,2005-01-19 11:00:00
2005-01-19,12:00:00,117.0,1018.0,6.3,73.0,0.7024,2005-01-19 12:00:00
2005-01-19,13:00:00,110.0,1099.0,8.6,63.3,0.7073,2005-01-19 13:00:00
2005-01-19,14:00:00,128.0,1132.0,10.0,55.0,0.6753,2005-01-19 14:00:00
2005-01-19,15:00:00,114.0,1014.0,9.4,53.6,0.6333,2005-01-19 15:00:00
2005-01-19,16:00:00,110.0,1013.0,9.2,55.0,0.6402,2005-01-19 16:00:00
2005-01-19,17:00:00,112.0,1015.0,8.7,55.1,0.6228,2005-01-19 17:00:00
2005-01-19,18:00:00,130.0,1139.0,8.9,54.4,0.62,2005-01-19 18:00:00
2005-01-19,19:00:00,135.0,1109.0,8.6,53.6,0.5992,2005-01-19 19:00:00
2005-01-19,20:00:00,141.0,1167.0,9.0,50.4,0.5809,2005-01-19 20:00:00
2005-01-19,21:00:00,141.0,1109.0,9.2,49.8,0.5808,2005-01-19 21:00:00
2005-01-19,22:00:00,95.0,918.0,8.8,52.1,0.5918,2005-01-19 22:00:00
2005-01-19,23:00:00,97.0,1005.0,8.8,50.9,0.5781,2005-01-19 23:00:00
2005-01-20,00:00:00,112.0,995.0,8.7,51.1,0.5755,2005-01-20 00:00:00
2005-01-20,01:00:00,74.0,948.0,8.6,51.5,0.5772,2005-01-20 01:00:00
2005-01-20,02:00:00,62.0,893.0,8.5,51.9,0.5766,2005-01-20 02:00:00
2005-01-20,03:00:00,80.11538461538461,880.0,8.1,53.1,0.5742,2005-01-20 03:00:00
2005-01-20,04:00:00,40.0,863.0,7.8,54.2,0.5755,2005-01-20 04:00:00
2005-01-20,05:00:00,45.0,876.0,7.1,56.0,0.569,2005-01-20 05:00:00
2005-01-20,06:00:00,93.0,954.0,7.0,57.6,0.5784,2005-01-20 06:00:00
2005-01-20,07:00:00,104.0,947.0,7.5,55.3,0.5734,2005-01-20 07:00:00
2005-01-20,08:00:00,162.0,1316.0,7.0,56.3,0.566,2005-01-20 08:00:00
2005-01-20,09:00:00,169.0,1409.0,7.6,53.5,0.5605,2005-01-20 09:00:00
2005-01-20,10:00:00,190.0,1381.0,8.3,50.5,0.5558,2005-01-20 10:00:00
2005-01-20,11:00:00,170.0,1181.0,12.4,37.1,0.5329,2005-01-20 11:00:00
2005-01-20,12:00:00,151.0,1175.0,13.9,32.3,0.5117,2005-01-20 12:00:00
2005-01-20,13:00:00,150.0,1178.0,14.4,28.9,0.4723,2005-01-20 13:00:00
2005-01-20,14:00:00,154.0,1191.0,14.8,25.4,0.4259,2005-01-20 14:00:00
2005-01-20,15:00:00,140.0,1018.0,15.1,20.8,0.3536,2005-01-20 15:00:00
2005-01-20,16:00:00,167.0,1172.0,15.4,23.5,0.4076,2005-01-20 16:00:00
2005-01-20,17:00:00,204.0,1386.0,13.7,28.1,0.4381,2005-01-20 17:00:00
2005-01-20,18:00:00,210.0,1594.0,11.5,37.5,0.5068,2005-01-20 18:00:00
2005-01-20,19:00:00,182.0,1414.0,10.4,42.3,0.5337,2005-01-20 19:00:00
2005-01-20,20:00:00,165.0,1259.0,9.9,44.0,0.5381,2005-01-20 20:00:00
2005-01-20,21:00:00,150.0,1205.0,8.7,48.3,0.5458,2005-01-20 21:00:00
2005-01-20,22:00:00,132.0,1032.0,8.1,49.9,0.5417,2005-01-20 22:00:00
2005-01-20,23:00:00,120.0,1015.0,7.3,52.8,0.5419,2005-01-20 23:00:00
2005-01-21,00:00:00,119.0,1035.0,8.0,52.2,0.5623,2005-01-21 00:00:00
2005-01-21,01:00:00,110.0,1039.0,6.8,56.4,0.5609,2005-01-21 01:00:00
2005-01-21,02:00:00,94.0,992.0,6.7,57.4,0.5654,2005-01-21 02:00:00
2005-01-21,03:00:00,80.11538461538461,1000.0,5.9,62.1,0.5806,2005-01-21 03:00:00
2005-01-21,04:00:00,101.0,1046.0,5.4,65.9,0.5947,2005-01-21 04:00:00
2005-01-21,05:00:00,117.0,1056.0,5.5,66.5,0.6054,2005-01-21 05:00:00
2005-01-21,06:00:00,121.0,1129.0,5.9,65.8,0.6178,2005-01-21 06:00:00
2005-01-21,07:00:00,138.0,1230.0,6.4,63.9,0.6192,2005-01-21 07:00:00
2005-01-21,08:00:00,174.0,1558.0,7.2,62.2,0.6351,2005-01-21 08:00:00
2005-01-21,09:00:00,179.0,1761.0,7.9,60.0,0.6406,2005-01-21 09:00:00
2005-01-21,10:00:00,175.0,1481.0,8.3,58.5,0.6403,2005-01-21 10:00:00
2005-01-21,11:00:00,183.0,1476.0,9.3,54.5,0.6415,2005-01-21 11:00:00
2005-01-21,12:00:00,189.0,1526.0,10.2,53.1,0.6608,2005-01-21 12:00:00
2005-01-21,13:00:00,198.0,1579.0,11.1,51.4,0.679,2005-01-21 13:00:00
2005-01-21,14:00:00,142.0,1291.0,12.8,46.9,0.6919,2005-01-21 14:00:00
2005-01-21,15:00:00,139.0,1401.0,13.1,48.0,0.7181,2005-01-21 15:00:00
2005-01-21,16:00:00,99.0,1520.0,13.5,51.5,0.793,2005-01-21 16:00:00
2005-01-21,17:00:00,135.0,1426.0,13.4,51.2,0.7808,2005-01-21 17:00:00
2005-01-21,18:00:00,223.0,1458.0,12.1,55.3,0.7777,2005-01-21 18:00:00
2005-01-21,19:00:00,194.0,1547.0,12.0,56.5,0.7924,2005-01-21 19:00:00
2005-01-21,20:00:00,244.0,2083.0,10.4,64.4,0.8123,2005-01-21 20:00:00
2005-01-21,21:00:00,243.0,2005.0,9.4,69.1,0.815,2005-01-21 21:00:00
2005-01-21,22:00:00,230.0,1608.0,8.9,71.0,0.8115,2005-01-21 22:00:00
2005-01-21,23:00:00,207.0,1498.0,8.1,73.8,0.7968,2005-01-21 23:00:00
2005-01-22,00:00:00,223.0,1524.0,7.3,76.8,0.7904,2005-01-22 00:00:00
2005-01-22,01:00:00,216.0,1362.0,7.3,76.7,0.7862,2005-01-22 01:00:00
2005-01-22,02:00:00,198.0,1395.0,7.1,77.3,0.7826,2005-01-22 02:00:00
2005-01-22,03:00:00,80.11538461538461,1333.0,6.7,78.7,0.7779,2005-01-22 03:00:00
2005-01-22,04:00:00,126.0,1297.0,7.0,77.8,0.7848,2005-01-22 04:00:00
2005-01-22,05:00:00,144.0,1322.0,5.7,80.5,0.7416,2005-01-22 05:00:00
2005-01-22,06:00:00,183.0,1242.0,5.2,81.4,0.7276,2005-01-22 06:00:00
2005-01-22,07:00:00,193.0,1307.0,5.6,80.4,0.7349,2005-01-22 07:00:00
2005-01-22,08:00:00,196.0,1392.0,6.3,78.8,0.7544,2005-01-22 08:00:00
2005-01-22,09:00:00,208.0,1431.0,6.9,76.9,0.7682,2005-01-22 09:00:00
2005-01-22,10:00:00,217.0,1472.0,9.2,67.7,0.79,2005-01-22 10:00:00
2005-01-22,11:00:00,246.0,1426.0,11.6,59.8,0.8152,2005-01-22 11:00:00
2005-01-22,12:00:00,204.0,1393.0,14.0,52.0,0.8288,2005-01-22 12:00:00
2005-01-22,13:00:00,192.0,1417.0,15.0,50.2,0.8495,2005-01-22 13:00:00
2005-01-22,14:00:00,186.0,1500.0,14.9,49.9,0.8394,2005-01-22 14:00:00
2005-01-22,15:00:00,133.0,1068.0,15.8,33.8,0.6034,2005-01-22 15:00:00
2005-01-22,16:00:00,126.0,994.0,15.4,29.3,0.5068,2005-01-22 16:00:00
2005-01-22,17:00:00,138.0,972.0,14.4,25.7,0.4193,2005-01-22 17:00:00
2005-01-22,18:00:00,148.0,1016.0,13.4,27.2,0.4157,2005-01-22 18:00:00
2005-01-22,19:00:00,167.0,1126.0,12.2,28.7,0.4077,2005-01-22 19:00:00
2005-01-22,20:00:00,175.0,1103.0,11.3,25.7,0.3422,2005-01-22 20:00:00
2005-01-22,21:00:00,224.0,1328.0,9.7,31.9,0.3848,2005-01-22 21:00:00
2005-01-22,22:00:00,215.0,1219.0,8.4,36.5,0.4035,2005-01-22 22:00:00
2005-01-22,23:00:00,196.0,1165.0,8.2,36.8,0.4016,2005-01-22 23:00:00
2005-01-23,00:00:00,195.0,993.0,8.0,36.0,0.3872,2005-01-23 00:00:00
2005-01-23,01:00:00,181.0,946.0,7.0,39.9,0.4006,2005-01-23 01:00:00
2005-01-23,02:00:00,150.0,978.0,5.7,44.3,0.4093,2005-01-23 02:00:00
2005-01-23,03:00:00,80.11538461538461,926.0,4.7,46.6,0.4025,2005-01-23 03:00:00
2005-01-23,04:00:00,139.0,938.0,4.2,50.8,0.4234,2005-01-23 04:00:00
2005-01-23,05:00:00,74.0,810.0,4.6,45.1,0.3861,2005-01-23 05:00:00
2005-01-23,06:00:00,73.0,829.0,2.7,53.3,0.4006,2005-01-23 06:00:00
2005-01-23,07:00:00,77.0,812.0,3.1,51.0,0.3947,2005-01-23 07:00:00
2005-01-23,08:00:00,98.0,839.0,2.5,54.1,0.4017,2005-01-23 08:00:00
2005-01-23,09:00:00,121.0,942.0,3.1,53.5,0.4123,2005-01-23 09:00:00
2005-01-23,10:00:00,162.0,987.0,5.0,47.5,0.418,2005-01-23 10:00:00
2005-01-23,11:00:00,178.0,996.0,5.8,43.4,0.4032,2005-01-23 11:00:00
2005-01-23,12:00:00,206.0,1047.0,7.1,42.8,0.4327,2005-01-23 12:00:00
2005-01-23,13:00:00,191.0,1072.0,7.9,41.6,0.4459,2005-01-23 13:00:00
2005-01-23,14:00:00,175.0,1040.0,8.1,41.2,0.448,2005-01-23 14:00:00
2005-01-23,15:00:00,169.0,1088.0,8.3,41.3,0.4533,2005-01-23 15:00:00
2005-01-23,16:00:00,180.0,1075.0,8.9,49.1,0.5629,2005-01-23 16:00:00
2005-01-23,17:00:00,124.0,1025.0,7.1,66.0,0.6678,2005-01-23 17:00:00
