Datetime,CO(GT),NMHC(GT),T,RH,AH,hour,dayofweek,month
2004-12-10 20:00:00,3.5,405.7595965608464,12.8,21.7,0.3182,20,4,12
2004-12-10 21:00:00,2.6,189.54027380952385,12.7,21.3,0.3119,21,4,12
2004-12-10 22:00:00,1.3,94.64533862433865,12.8,22.5,0.3309,22,4,12
2004-12-10 23:00:00,1.0,59.34974867724867,12.6,23.4,0.3408,23,4,12
2004-12-11 00:00:00,1.6,105.75075396825393,12.4,24.0,0.3443,0,5,12
2004-12-11 01:00:00,1.6,90.93628769841268,12.5,24.0,0.3462,1,5,12
2004-12-11 02:00:00,1.1,68.3142275132275,11.9,32.4,0.4489,2,5,12
2004-12-11 03:00:00,1.1,61.607133597883596,11.7,33.8,0.4623,3,5,12
2004-12-11 04:00:00,0.8,45.1532840909091,11.5,34.2,0.4621,4,5,12
2004-12-11 05:00:00,0.8,42.739056878306876,10.5,37.8,0.4799,5,5,12
2004-12-11 06:00:00,1.0,74.9174497354497,7.8,47.4,0.5046,6,5,12
2004-12-11 07:00:00,1.2,89.61837367724871,9.3,43.1,0.5062,7,5,12
2004-12-11 08:00:00,1.7,149.4237189153438,8.2,46.8,0.5091,8,5,12
2004-12-11 09:00:00,2.4,305.15022949735464,10.7,34.2,0.439,9,5,12
2004-12-11 10:00:00,2.8,320.948308862434,14.4,28.2,0.4593,10,5,12
2004-12-11 11:00:00,2.9,338.9852374338627,17.4,23.3,0.4599,11,5,12
2004-12-11 12:00:00,2.6,293.84077777777765,17.8,23.6,0.4766,12,5,12
2004-12-11 13:00:00,2.3,221.98926587301577,18.3,19.5,0.4044,13,5,12
2004-12-11 14:00:00,2.3,223.56944246031736,18.9,18.9,0.4091,14,5,12
2004-12-11 15:00:00,1.7,125.87263690476188,18.4,19.7,0.4117,15,5,12
2004-12-11 16:00:00,1.8,160.6852881054131,17.8,21.0,0.4234,16,5,12
2004-12-11 17:00:00,2.5,277.09806415343905,16.1,23.4,0.4248,17,5,12
2004-12-11 18:00:00,2.4,242.6751805555555,14.9,24.9,0.4178,18,5,12
2004-12-11 19:00:00,2.0,175.56112433862438,14.6,24.6,0.4054,19,5,12
2004-12-11 20:00:00,2.3,235.26986838624342,14.2,26.8,0.4332,20,5,12
2004-12-11 21:00:00,2.9,302.2649534030787,13.3,38.7,0.5867,21,5,12
2004-12-11 22:00:00,2.0,170.38232671957675,11.2,45.1,0.6004,22,5,12
2004-12-11 23:00:00,2.5,257.7013333333332,8.8,52.5,0.5969,23,5,12
2004-12-12 00:00:00,3.0,336.07008700096196,8.6,54.3,0.606,0,6,12
2004-12-12 01:00:00,2.4,243.2031693121691,8.1,53.2,0.5746,1,6,12
2004-12-12 02:00:00,2.6,212.2798015873016,6.8,57.8,0.5768,2,6,12
2004-12-12 03:00:00,2.0,105.07385714285711,6.6,58.1,0.5687,3,6,12
2004-12-12 04:00:00,2.1,174.61872023809545,5.4,64.1,0.5772,4,6,12
2004-12-12 05:00:00,1.7,104.28661507936503,5.6,61.6,0.5656,5,6,12
2004-12-12 06:00:00,1.5,117.3713055555555,4.2,69.0,0.5737,6,6,12
2004-12-12 07:00:00,1.3,64.86684145021644,4.8,64.6,0.563,7,6,12
2004-12-12 08:00:00,1.9,117.72164947089941,4.0,69.0,0.5661,8,6,12
2004-12-12 09:00:00,2.0,135.2236891534391,4.9,66.3,0.5786,9,6,12
2004-12-12 10:00:00,2.7,247.8162195767196,9.4,48.7,0.5748,10,6,12
2004-12-12 11:00:00,2.4,223.29124206349195,12.6,39.9,0.5804,11,6,12
2004-12-12 12:00:00,2.7,274.14183002645524,14.4,35.3,0.5763,12,6,12
2004-12-12 13:00:00,3.2,393.43913690476205,15.1,37.4,0.6374,13,6,12
2004-12-12 14:00:00,3.4,371.3637982804232,16.0,35.8,0.6456,14,6,12
2004-12-12 15:00:00,3.2,410.4186316137567,17.5,30.8,0.6095,15,6,12
2004-12-12 16:00:00,4.3,567.6998306878302,17.2,34.2,0.6669,16,6,12
2004-12-12 17:00:00,5.0,724.7767703222705,14.3,45.8,0.7452,17,6,12
2004-12-12 18:00:00,6.3,846.0320937349692,12.2,53.9,0.7617,18,6,12
2004-12-12 19:00:00,4.6,568.7511532587785,11.6,51.2,0.6965,19,6,12
2004-12-12 20:00:00,3.1,333.572958994709,11.3,50.1,0.672,20,6,12
2004-12-12 21:00:00,2.6,228.15786772486769,10.6,51.2,0.6541,21,6,12
2004-12-12 22:00:00,2.1,148.92837698412706,9.6,51.7,0.6163,22,6,12
2004-12-12 23:00:00,2.1,140.43970304232803,8.7,55.2,0.6225,23,6,12
2004-12-13 00:00:00,2.5,220.36574007936497,7.9,60.2,0.6432,0,0,12
2004-12-13 01:00:00,2.0,102.27934325396821,7.9,59.2,0.6331,1,0,12
2004-12-13 02:00:00,1.8,102.84389748677243,6.7,64.6,0.6381,2,0,12
2004-12-13 03:00:00,1.3,45.5715138888889,6.9,62.3,0.6227,3,0,12
2004-12-13 04:00:00,0.7757259408768352,43.19892989417988,6.3,64.6,0.6197,4,0,12
2004-12-13 05:00:00,0.7,35.115441678691674,6.4,63.3,0.6123,5,0,12
2004-12-13 06:00:00,0.9,51.84434788359789,6.4,64.4,0.6204,6,0,12
2004-12-13 07:00:00,1.5,111.45744907407398,5.6,68.9,0.6328,7,0,12
2004-12-13 08:00:00,3.4,397.3430138888887,6.4,65.6,0.6348,8,0,12
2004-12-13 09:00:00,3.4,412.21088161375656,7.3,61.4,0.6306,9,0,12
2004-12-13 10:00:00,3.2,449.95464814814807,9.6,53.7,0.6409,10,0,12
2004-12-13 11:00:00,4.8,700.0867989417993,12.0,45.9,0.6421,11,0,12
2004-12-13 12:00:00,3.5,490.78683928571456,12.7,44.4,0.6512,12,0,12
2004-12-13 13:00:00,4.1,596.0976064814819,13.9,42.8,0.6761,13,0,12
2004-12-13 14:00:00,4.8,697.494250962001,15.0,41.4,0.7016,14,0,12
2004-12-13 15:00:00,4.4,691.7339662698413,16.0,38.7,0.6987,15,0,12
2004-12-13 16:00:00,4.5,742.2510529100523,16.0,38.6,0.6952,16,0,12
2004-12-13 17:00:00,5.9,960.0273095238092,14.1,44.9,0.7194,17,0,12
2004-12-13 18:00:00,9.9,1075.0714523809525,12.6,55.9,0.8142,18,0,12
2004-12-13 19:00:00,6.9,1015.9068452380949,11.7,60.8,0.8336,19,0,12
2004-12-13 20:00:00,4.3,607.1286250000003,11.5,60.9,0.8249,20,0,12
2004-12-13 21:00:00,2.9,314.135224867725,10.6,64.1,0.8182,21,0,12
2004-12-13 22:00:00,2.0,176.30802314814818,10.1,66.2,0.8185,22,0,12
2004-12-13 23:00:00,1.7,147.40965873015872,9.0,70.1,0.8036,23,0,12
2004-12-14 00:00:00,1.9,114.02361970899466,8.6,70.5,0.7915,0,1,12
2004-12-14 01:00:00,2.0,166.65897751322757,7.6,74.3,0.7783,1,1,12
2004-12-14 02:00:00,1.9,141.17784457671954,6.9,76.1,0.759,2,1,12
2004-12-14 03:00:00,1.0,67.38120965608462,8.0,70.6,0.7607,3,1,12
2004-12-14 04:00:00,0.8,57.43354431216936,6.8,75.4,0.7475,4,1,12
2004-12-14 05:00:00,0.7,53.79301388888896,6.6,75.3,0.7378,5,1,12
2004-12-14 06:00:00,1.1,70.61769775132271,6.0,77.3,0.7262,6,1,12
2004-12-14 07:00:00,1.7,148.45748214285715,6.0,76.7,0.722,7,1,12
2004-12-14 08:00:00,3.1,378.7146521164021,6.9,73.7,0.7348,8,1,12
2004-12-14 09:00:00,4.4,664.6527824074066,7.6,70.6,0.7371,9,1,12
2004-12-14 10:00:00,5.6,842.4192478354968,9.3,64.2,0.7544,10,1,12
2004-12-14 11:00:00,4.4,644.6205667989416,11.7,55.7,0.763,11,1,12
2004-12-14 12:00:00,4.4,636.1254001322752,12.9,54.1,0.8003,12,1,12
2004-12-14 13:00:00,4.7,691.2064404160652,14.0,53.0,0.8451,13,1,12
2004-12-14 14:00:00,4.2,574.2974576719579,15.1,50.2,0.8552,14,1,12
2004-12-14 15:00:00,3.3,468.53324140211623,16.7,47.3,0.8883,15,1,12
2004-12-14 16:00:00,5.1,782.9908026695525,16.8,48.4,0.9175,16,1,12
2004-12-14 17:00:00,7.4,547.0127187349688,16.753947368421052,48.6578947368421,0.9190802631578947,17,1,12
2004-12-14 18:00:00,9.3,542.6546413540163,16.707894736842107,48.91578947368421,0.9206605263157894,18,1,12
2004-12-14 19:00:00,7.4,538.9945857984609,16.66184210526316,49.17368421052632,0.9222407894736842,19,1,12
2004-12-14 20:00:00,5.3,509.2725500841754,16.61578947368421,49.43157894736842,0.923821052631579,20,1,12
2004-12-14 21:00:00,4.1,431.2518162578164,16.569736842105264,49.689473684210526,0.9254013157894737,21,1,12
2004-12-14 22:00:00,2.5,222.56893903318905,16.523684210526316,49.94736842105263,0.9269815789473684,22,1,12
2004-12-14 23:00:00,2.1,164.17570833333326,16.47763157894737,50.205263157894734,0.9285618421052632,23,1,12
2004-12-15 00:00:00,2.9,253.0358465608466,16.431578947368422,50.46315789473684,0.9301421052631579,0,2,12
2004-12-15 01:00:00,2.3,224.8130529100528,16.385526315789473,50.72105263157895,0.9317223684210526,1,2,12
2004-12-15 02:00:00,1.7,142.96302380952378,16.339473684210528,50.97894736842105,0.9333026315789473,2,2,12
2004-12-15 03:00:00,0.9,82.45881349206351,16.29342105263158,51.23684210526316,0.934882894736842,3,2,12
2004-12-15 04:00:00,0.7,84.50591402116403,16.24736842105263,51.49473684210526,0.9364631578947369,4,2,12
2004-12-15 05:00:00,0.8,87.02518783068787,16.201315789473686,51.752631578947366,0.9380434210526316,5,2,12
2004-12-15 06:00:00,1.0,95.7696798941799,16.155263157894737,52.01052631578947,0.9396236842105263,6,2,12
2004-12-15 07:00:00,1.2,120.68077380952374,16.109210526315792,52.26842105263158,0.9412039473684211,7,2,12
2004-12-15 08:00:00,3.5,373.49184157046676,16.063157894736843,52.526315789473685,0.9427842105263158,8,2,12
2004-12-15 09:00:00,4.5,508.1266886123139,16.017105263157895,52.78421052631579,0.9443644736842105,9,2,12
2004-12-15 10:00:00,4.9,522.2780601851855,15.971052631578948,53.04210526315789,0.9459447368421052,10,2,12
2004-12-15 11:00:00,3.5,374.9290756974508,15.925,53.3,0.9475250000000001,11,2,12
2004-12-15 12:00:00,3.4,361.049892857143,15.878947368421054,53.5578947368421,0.9491052631578948,12,2,12
2004-12-15 13:00:00,4.0,455.6499140211644,15.832894736842105,53.81578947368421,0.9506855263157895,13,2,12
2004-12-15 14:00:00,4.3,476.2090860990864,15.786842105263158,54.07368421052632,0.9522657894736842,14,2,12
2004-12-15 15:00:00,4.0,441.5884953703707,15.740789473684211,54.33157894736842,0.953846052631579,15,2,12
2004-12-15 16:00:00,4.7,504.7047241462245,15.694736842105264,54.589473684210525,0.9554263157894737,16,2,12
2004-12-15 17:00:00,6.6,544.5818020683022,15.648684210526316,54.84736842105263,0.9570065789473684,17,2,12
2004-12-15 18:00:00,7.3,542.2087524651276,15.602631578947369,55.10526315789473,0.9585868421052631,18,2,12
2004-12-15 19:00:00,3.6,377.89887235449737,15.556578947368422,55.363157894736844,0.960167105263158,19,2,12
2004-12-15 20:00:00,2.4,237.67651190476178,15.510526315789475,55.62105263157895,0.9617473684210527,20,2,12
2004-12-15 21:00:00,2.1,171.8403055555556,15.464473684210526,55.87894736842105,0.9633276315789474,21,2,12
2004-12-15 22:00:00,2.1,166.7031825396826,15.41842105263158,56.136842105263156,0.9649078947368421,22,2,12
2004-12-15 23:00:00,1.7,156.71305489417995,15.372368421052633,56.39473684210526,0.9664881578947369,23,2,12
2004-12-16 00:00:00,2.2,187.34332076719568,15.326315789473686,56.652631578947364,0.9680684210526316,0,3,12
2004-12-16 01:00:00,2.0,162.29726785714286,15.280263157894737,56.910526315789475,0.9696486842105263,1,3,12
2004-12-16 02:00:00,1.6,137.4342711640211,15.23421052631579,57.16842105263158,0.971228947368421,2,3,12
2004-12-16 03:00:00,1.7,144.11254166666657,15.188157894736843,57.42631578947368,0.9728092105263159,3,3,12
2004-12-16 04:00:00,1.958664410093195,162.43563029100528,15.142105263157896,57.68421052631579,0.9743894736842106,4,3,12
2004-12-16 05:00:00,1.0,86.9223822751323,15.096052631578948,57.94210526315789,0.9759697368421053,5,3,12
2004-12-16 06:00:00,1.0,95.92704100529102,15.05,58.199999999999996,0.97755,6,3,12
2004-12-16 07:00:00,1.6,154.39456812169308,15.003947368421054,58.45789473684211,0.9791302631578948,7,3,12
2004-12-16 08:00:00,3.5,372.8511610149112,14.957894736842105,58.71578947368421,0.9807105263157895,8,3,12
2004-12-16 09:00:00,5.3,529.2537685185187,14.911842105263158,58.973684210526315,0.9822907894736842,9,3,12
2004-12-16 10:00:00,4.6,516.5773453583456,14.865789473684211,59.23157894736842,0.983871052631579,10,3,12
2004-12-16 11:00:00,4.5,507.2442818662821,14.819736842105264,59.48947368421052,0.9854513157894738,11,3,12
2004-12-16 12:00:00,4.2,466.8921277657532,14.773684210526316,59.74736842105263,0.9870315789473685,12,3,12
2004-12-16 13:00:00,4.1,464.26318332130853,14.727631578947369,60.00526315789474,0.9886118421052632,13,3,12
2004-12-16 14:00:00,5.5,529.2819449254449,14.681578947368422,60.26315789473684,0.9901921052631579,14,3,12
2004-12-16 15:00:00,4.8,510.19345232082736,14.635526315789475,60.52105263157895,0.9917723684210527,15,3,12
2004-12-16 16:00:00,5.5,518.9534826238577,14.589473684210526,60.77894736842105,0.9933526315789474,16,3,12
2004-12-16 17:00:00,5.2,514.3893556397308,14.54342105263158,61.036842105263155,0.9949328947368421,17,3,12
2004-12-16 18:00:00,7.5,540.9194766714768,14.497368421052633,61.29473684210526,0.9965131578947369,18,3,12
2004-12-16 19:00:00,8.6,537.0329211159212,14.451315789473686,61.55263157894737,0.9980934210526317,19,3,12
2004-12-16 20:00:00,9.1,536.552833814334,14.405263157894737,61.810526315789474,0.9996736842105264,20,3,12
2004-12-16 21:00:00,8.6,531.6854687349688,14.35921052631579,62.06842105263158,1.0012539473684212,21,3,12
2004-12-16 22:00:00,5.4,499.480177609428,14.313157894736843,62.32631578947368,1.002834210526316,22,3,12
2004-12-16 23:00:00,4.3,433.30584060846587,14.267105263157896,62.584210526315786,1.0044144736842107,23,3,12
2004-12-17 00:00:00,4.2,460.97592303992354,14.221052631578948,62.84210526315789,1.0059947368421054,0,4,12
2004-12-17 01:00:00,4.3,468.19634367484406,14.175,63.1,1.007575,1,4,12
2004-12-17 02:00:00,4.2,460.97592303992354,14.128947368421054,63.357894736842105,1.0091552631578948,2,4,12
2004-12-17 03:00:00,2.8,235.57078306878302,14.082894736842105,63.61578947368421,1.0107355263157896,3,4,12
2004-12-17 04:00:00,2.2,169.0616342592593,14.036842105263158,63.873684210526314,1.0123157894736843,4,4,12
2004-12-17 05:00:00,1.8,156.8578472222222,13.990789473684211,64.13157894736842,1.013896052631579,5,4,12
2004-12-17 06:00:00,2.0,157.75501190476194,13.944736842105264,64.38947368421053,1.0154763157894737,6,4,12
2004-12-17 07:00:00,2.5,210.1633564814815,13.898684210526316,64.64736842105263,1.0170565789473685,7,4,12
2004-12-17 08:00:00,4.1,461.3012563732567,13.852631578947369,64.90526315789474,1.0186368421052632,8,4,12
2004-12-17 09:00:00,6.3,554.4226792328042,13.806578947368422,65.16315789473684,1.020217105263158,9,4,12
2004-12-17 10:00:00,5.0,525.7724252645504,13.760526315789475,65.42105263157895,1.0217973684210526,10,4,12
2004-12-17 11:00:00,5.1,526.3655641534394,13.714473684210526,65.67894736842105,1.0233776315789473,11,4,12
2004-12-17 12:00:00,3.6,405.14760648148166,13.66842105263158,65.93684210526315,1.024957894736842,12,4,12
2004-12-17 13:00:00,3.5,372.36794708994734,13.622368421052633,66.19473684210526,1.026538157894737,13,4,12
2004-12-17 14:00:00,3.7,413.3550052910055,13.576315789473686,66.45263157894736,1.0281184210526317,14,4,12
2004-12-17 15:00:00,3.1,317.0909404761906,13.530263157894737,66.71052631578947,1.0296986842105265,15,4,12
2004-12-17 16:00:00,3.2,330.88144642857145,13.48421052631579,66.96842105263158,1.0312789473684212,16,4,12
2004-12-17 17:00:00,3.8,406.17769775132274,13.438157894736843,67.22631578947369,1.032859210526316,17,4,12
2004-12-17 18:00:00,3.2,323.4054583333334,13.392105263157896,67.48421052631579,1.0344394736842106,18,4,12
2004-12-17 19:00:00,3.2,315.7766468253968,13.346052631578948,67.7421052631579,1.0360197368421054,19,4,12
2004-12-17 20:00:00,3.3,398.95078042328026,13.3,68.0,1.0376,20,4,12
2004-12-17 21:00:00,3.1,309.60823003847986,13.2,72.8,1.0984,21,4,12
2004-12-17 22:00:00,2.4,168.40972949735445,12.6,76.5,1.1106,22,4,12
2004-12-17 23:00:00,1.4,117.41879365079362,12.6,74.3,1.0843,23,4,12
2004-12-18 00:00:00,2.1,123.88580092592593,12.9,72.1,1.0658,0,5,12
2004-12-18 01:00:00,1.4,101.99643783068782,13.1,70.5,1.0594,1,5,12
2004-12-18 02:00:00,1.4,74.50929497354497,12.4,73.8,1.0574,2,5,12
2004-12-18 03:00:00,1.3,78.46191354016351,12.2,74.5,1.0537,3,5,12
2004-12-18 04:00:00,1.0,76.80944576719575,11.8,76.3,1.0547,4,5,12
2004-12-18 05:00:00,1.3,114.92072949735447,10.8,80.0,1.0367,5,5,12
2004-12-18 06:00:00,1.0,81.89788955026451,10.4,77.3,0.9709,6,5,12
2004-12-18 07:00:00,1.1,91.50117923280419,10.0,76.2,0.9332,7,5,12
2004-12-18 08:00:00,2.1,182.12504695767208,9.4,67.7,0.8018,8,5,12
2004-12-18 09:00:00,3.2,390.1032824074074,9.3,71.2,0.8325,9,5,12
2004-12-18 10:00:00,3.3,442.4649880952382,12.6,54.0,0.784,10,5,12
2004-12-18 11:00:00,2.3,222.45307605820096,16.1,28.5,0.5164,11,5,12
2004-12-18 12:00:00,1.0,69.40258068783069,16.6,19.9,0.3728,12,5,12
2004-12-18 13:00:00,0.8,59.599531746031765,15.9,18.2,0.3255,13,5,12
2004-12-18 14:00:00,0.8,53.481127645502625,14.3,18.4,0.2991,14,5,12
2004-12-18 15:00:00,0.6,47.59302910052912,15.0,16.3,0.2749,15,5,12
2004-12-18 16:00:00,0.9,57.69890476190476,14.9,17.1,0.2875,16,5,12
2004-12-18 17:00:00,0.8,56.195077380952355,13.2,18.8,0.2837,17,5,12
2004-12-18 18:00:00,1.2,91.09375264550269,12.4,19.6,0.2797,18,5,12
2004-12-18 19:00:00,2.1,200.9434107142858,11.9,21.3,0.2957,19,5,12
2004-12-18 20:00:00,3.9,572.414323412698,11.1,24.8,0.3264,20,5,12
2004-12-18 21:00:00,4.4,569.9096488095237,10.1,29.7,0.3666,21,5,12
2004-12-18 22:00:00,2.0,163.01120039682553,10.2,23.8,0.2955,22,5,12
2004-12-18 23:00:00,2.3,258.1168584656085,9.4,27.4,0.3239,23,5,12
2004-12-19 00:00:00,3.6,475.04222288359773,7.9,39.0,0.4154,0,6,12
2004-12-19 01:00:00,3.9,455.31503042328046,7.6,40.6,0.4273,1,6,12
2004-12-19 02:00:00,1.6,110.17527777777771,6.4,43.7,0.4242,2,6,12
2004-12-19 03:00:00,1.0,72.23651521164015,6.3,44.7,0.4293,3,6,12
2004-12-19 04:00:00,0.7785634485449701,43.85444179894178,5.1,46.5,0.4125,4,6,12
2004-12-19 05:00:00,1.0,49.6479623617124,3.3,53.5,0.418,5,6,12
2004-12-19 06:00:00,0.8,42.840126984127,4.8,49.9,0.4325,6,6,12
2004-12-19 07:00:00,0.7,49.196188492063506,2.2,60.1,0.4361,7,6,12
2004-12-19 08:00:00,1.0,61.089112433862425,2.5,59.3,0.4401,8,6,12
2004-12-19 09:00:00,1.0,58.39124470899473,3.2,55.7,0.4344,9,6,12
2004-12-19 10:00:00,1.5,106.26986309523807,5.0,48.8,0.429,10,6,12
2004-12-19 11:00:00,2.5,230.58652579365065,5.8,49.8,0.4613,11,6,12
2004-12-19 12:00:00,2.6,232.89083862433864,6.0,47.6,0.4488,12,6,12
2004-12-19 13:00:00,3.2,359.8660899470899,7.4,44.6,0.4613,13,6,12
2004-12-19 14:00:00,3.0,311.79542364117367,5.2,73.1,0.6535,14,6,12
2004-12-19 15:00:00,3.4,353.24937896825395,4.8,81.4,0.7055,15,6,12
2004-12-19 16:00:00,3.3,328.1584021164019,4.7,82.3,0.7105,16,6,12
2004-12-19 17:00:00,3.6,360.00848154160644,4.7,82.8,0.7157,17,6,12
2004-12-19 18:00:00,5.5,607.4835302429052,4.7,83.4,0.7177,18,6,12
2004-12-19 19:00:00,4.5,484.91426917989446,5.2,83.1,0.7411,19,6,12
2004-12-19 20:00:00,4.7,543.7579409571914,5.5,84.1,0.7657,20,6,12
2004-12-19 21:00:00,4.3,417.467576779702,5.8,84.5,0.7822,21,6,12
2004-12-19 22:00:00,3.2,283.6183015873016,6.2,84.1,0.8018,22,6,12
2004-12-19 23:00:00,2.9,222.6915144300144,6.6,83.3,0.8183,23,6,12
2004-12-20 00:00:00,3.1,311.50707671957656,6.8,82.8,0.8216,0,0,12
2004-12-20 01:00:00,2.8,139.8970714285714,8.2,78.4,0.8561,1,0,12
2004-12-20 02:00:00,1.2,59.445554232804234,9.7,70.9,0.8539,2,0,12
2004-12-20 03:00:00,0.9,45.20793187830691,9.5,69.9,0.8298,3,0,12
2004-12-20 04:00:00,0.8,37.232042869167856,9.3,65.9,0.7757,4,0,12
2004-12-20 05:00:00,0.6,23.82381216931217,8.8,62.9,0.7154,5,0,12
2004-12-20 06:00:00,0.6,20.251686507936515,8.6,58.8,0.6603,6,0,12
2004-12-20 07:00:00,1.0,44.19358201058199,9.2,55.9,0.6521,7,0,12
2004-12-20 08:00:00,3.2,277.22064153439163,8.4,57.7,0.6376,8,0,12
2004-12-20 09:00:00,3.6,340.13667093554585,8.5,60.4,0.6713,9,0,12
2004-12-20 10:00:00,2.9,114.0826865079365,8.9,57.4,0.6575,10,0,12
2004-12-20 11:00:00,2.4,93.26974338624338,9.2,55.8,0.6479,11,0,12
2004-12-20 12:00:00,2.5,99.4711632395382,9.6,53.9,0.6425,12,0,12
2004-12-20 13:00:00,2.6,104.27512169312165,9.6,52.4,0.6276,13,0,12
2004-12-20 14:00:00,2.3,97.60266468253968,9.7,49.8,0.5998,14,0,12
2004-12-20 15:00:00,2.2,77.61165806878306,9.4,44.9,0.5296,15,0,12
2004-12-20 16:00:00,2.3,125.46119444444443,9.8,41.9,0.5083,16,0,12
2004-12-20 17:00:00,2.9,159.79798280423276,8.9,44.9,0.5125,17,0,12
2004-12-20 18:00:00,4.1,474.09477843915363,8.4,45.4,0.5035,18,0,12
2004-12-20 19:00:00,4.1,465.04177447089967,8.0,41.0,0.4416,19,0,12
2004-12-20 20:00:00,4.0,451.88492526455013,7.9,37.1,0.3974,20,0,12
2004-12-20 21:00:00,3.7,357.70222420634894,7.8,33.9,0.3594,21,0,12
2004-12-20 22:00:00,1.7,55.492248015873024,7.3,32.4,0.334,22,0,12
2004-12-20 23:00:00,1.1,59.868727513227505,7.4,34.6,0.3576,23,0,12
2004-12-21 00:00:00,1.1,60.55315277777776,7.1,33.7,0.3417,0,1,12
2004-12-21 01:00:00,1.5,79.4858769841269,6.4,35.8,0.3471,1,1,12
2004-12-21 02:00:00,0.5,20.429089947089963,5.6,37.7,0.3444,2,1,12
2004-12-21 03:00:00,0.3,17.518781746031753,5.6,37.6,0.3448,3,1,12
2004-12-21 04:00:00,0.2,15.371695105820109,5.3,38.8,0.3473,4,1,12
2004-12-21 05:00:00,0.3,18.117344576719585,4.7,41.4,0.3576,5,1,12
2004-12-21 06:00:00,0.6,42.704396825396834,4.3,43.9,0.3675,6,1,12
2004-12-21 07:00:00,0.7,43.870432539682525,4.9,40.6,0.3539,7,1,12
2004-12-21 08:00:00,2.6,322.4427427248677,5.1,40.8,0.3603,8,1,12
2004-12-21 09:00:00,5.5,750.3651770683023,6.5,38.1,0.3709,9,1,12
2004-12-21 10:00:00,2.6,253.50573346560842,7.4,36.5,0.3778,10,1,12
2004-12-21 11:00:00,1.5,110.57871957671948,7.9,36.4,0.3889,11,1,12
2004-12-21 12:00:00,1.7,118.8341071428571,7.8,36.8,0.3908,12,1,12
2004-12-21 13:00:00,2.2,211.92126587301598,8.7,33.7,0.379,13,1,12
2004-12-21 14:00:00,2.1,161.54597288359776,8.5,34.3,0.3813,14,1,12
2004-12-21 15:00:00,2.2,162.25493650793638,8.9,34.5,0.3946,15,1,12
2004-12-21 16:00:00,2.3,238.92987433862416,8.8,35.7,0.4043,16,1,12
2004-12-21 17:00:00,2.5,255.44678968253967,7.9,38.6,0.4137,17,1,12
2004-12-21 18:00:00,3.1,434.82402645502657,7.6,40.1,0.4195,18,1,12
2004-12-21 19:00:00,3.6,468.23797288359793,6.9,40.3,0.4025,19,1,12
2004-12-21 20:00:00,3.9,568.6499404761901,6.5,41.7,0.4047,20,1,12
2004-12-21 21:00:00,4.0,449.88997288359786,6.3,42.6,0.4106,21,1,12
2004-12-21 22:00:00,2.3,238.46114935064935,5.9,44.7,0.4186,22,1,12
2004-12-21 23:00:00,1.5,122.3747268518519,5.8,43.4,0.4037,23,1,12
2004-12-22 00:00:00,1.5,105.3143022486772,5.8,42.5,0.3937,0,2,12
2004-12-22 01:00:00,2.2,143.3136507936509,5.6,42.0,0.3856,1,2,12
2004-12-22 02:00:00,1.3,85.38476719576721,5.3,42.3,0.3806,2,2,12
2004-12-22 03:00:00,0.9,49.32915079365079,5.1,43.5,0.3852,3,2,12
2004-12-22 04:00:00,0.5597262332812336,26.40986970899471,5.1,44.8,0.3967,4,2,12
2004-12-22 05:00:00,0.5,32.43693187830688,5.2,45.9,0.4099,5,2,12
2004-12-22 06:00:00,0.5,35.49380092592593,4.7,49.0,0.4209,6,2,12
2004-12-22 07:00:00,0.9,61.63921362433859,4.5,51.8,0.4418,7,2,12
2004-12-22 08:00:00,2.0,161.68904431216944,4.5,53.0,0.4495,8,2,12
2004-12-22 09:00:00,3.2,360.4434345238094,4.8,53.1,0.4605,9,2,12
2004-12-22 10:00:00,2.3,243.6394497354495,7.8,42.0,0.4464,10,2,12
2004-12-22 11:00:00,1.8,134.60511706349203,9.3,37.6,0.4391,11,2,12
2004-12-22 12:00:00,2.1,175.13913095238087,10.0,34.2,0.4212,12,2,12
2004-12-22 13:00:00,1.9,169.7317486772488,10.3,32.6,0.4094,13,2,12
2004-12-22 14:00:00,2.4,192.02668452380945,9.8,31.8,0.3858,14,2,12
2004-12-22 15:00:00,2.1,135.47504761904761,9.8,30.3,0.3658,15,2,12
2004-12-22 16:00:00,2.8,266.1897453703706,9.6,29.6,0.3545,16,2,12
2004-12-22 17:00:00,3.3,363.20166666666665,8.1,32.5,0.3516,17,2,12
2004-12-22 18:00:00,2.9,275.4278121693122,6.8,36.1,0.3575,18,2,12
2004-12-22 19:00:00,3.9,457.11492129629664,6.4,36.5,0.3519,19,2,12
2004-12-22 20:00:00,4.1,496.42743716931244,5.9,37.8,0.3528,20,2,12
2004-12-22 21:00:00,3.3,342.8927738095237,5.1,40.7,0.3621,21,2,12
2004-12-22 22:00:00,3.3,339.754242063492,4.8,45.1,0.3925,22,2,12
2004-12-22 23:00:00,1.9,127.64320502645506,4.5,43.9,0.3728,23,2,12
2004-12-23 00:00:00,2.0,101.98629828042318,5.2,44.1,0.3939,0,3,12
2004-12-23 01:00:00,1.9,109.25241402116396,4.3,46.4,0.3896,1,3,12
2004-12-23 02:00:00,2.1,91.56733267195764,3.0,52.5,0.4021,2,3,12
2004-12-23 03:00:00,1.7,58.56531746031748,2.3,56.3,0.4134,3,3,12
2004-12-23 04:00:00,1.3,57.21547751322753,1.5,61.4,0.4235,4,3,12
